Name,Lat,Lon,Cluster
GP_1078,49.5,108.75,2
GP_10780,30.5,89.0,5
GP_10781,30.5,89.25,5
GP_10782,30.5,89.5,7
GP_10783,30.5,89.75,7
GP_10784,30.5,90.0,7
GP_10785,30.5,90.25,7
GP_10786,30.5,91.25,7
GP_10787,30.5,92.0,7
GP_10788,30.5,92.25,7
GP_10789,30.5,92.5,7
GP_1079,51.0,118.0,2
GP_10790,30.5,92.75,7
GP_10791,30.5,93.0,7
GP_10792,30.5,93.25,7
GP_10793,30.5,93.5,7
GP_10794,30.5,93.75,7
GP_10795,30.5,94.0,7
GP_10796,30.5,94.25,7
GP_10797,30.5,94.5,7
GP_10798,30.5,94.75,7
GP_10799,30.5,95.0,7
GP_108,44.25,-115.75,10
GP_1080,51.0,118.5,2
GP_10800,30.5,95.25,7
GP_10801,30.5,95.75,7
GP_10802,30.5,96.0,7
GP_10803,30.5,96.25,7
GP_10804,30.5,96.5,7
GP_10805,30.5,96.75,7
GP_10806,30.5,97.0,7
GP_10807,30.5,97.25,7
GP_10808,30.5,97.5,7
GP_10809,30.5,97.75,7
GP_1081,59.0,126.25,2
GP_10810,30.5,98.25,7
GP_10811,30.5,98.5,7
GP_10812,30.5,98.75,7
GP_10813,30.5,99.0,7
GP_10814,30.5,99.25,7
GP_10815,30.5,99.5,7
GP_10816,30.5,99.75,7
GP_10817,30.5,100.0,7
GP_10818,30.5,100.25,7
GP_10819,30.5,100.5,7
GP_1082,58.75,130.5,2
GP_10820,30.5,100.75,7
GP_10821,30.5,101.0,7
GP_10822,30.5,101.25,7
GP_10823,30.5,101.5,7
GP_10824,30.5,101.75,7
GP_10825,30.5,102.0,7
GP_10826,30.5,102.25,7
GP_10827,30.5,102.5,7
GP_10828,30.5,102.75,7
GP_10829,30.5,103.0,7
GP_1083,59.75,137.75,2
GP_10830,30.5,103.25,7
GP_10831,30.5,103.5,7
GP_10832,30.5,103.75,7
GP_10833,30.5,105.0,7
GP_10834,30.5,105.5,7
GP_10835,30.5,109.0,7
GP_10836,30.5,109.25,7
GP_10837,30.5,109.5,7
GP_10838,30.5,109.75,7
GP_10839,30.5,110.0,7
GP_1084,57.75,136.25,2
GP_10840,30.5,110.25,7
GP_10841,30.5,110.75,7
GP_10842,30.5,111.0,7
GP_10843,30.5,111.25,7
GP_10844,30.5,111.5,7
GP_10845,30.5,111.75,7
GP_10846,30.5,112.0,7
GP_10847,30.5,112.25,7
GP_10848,30.5,112.5,7
GP_10849,30.25,86.5,5
GP_1085,54.75,135.25,2
GP_10850,30.25,86.75,5
GP_10851,30.25,87.0,5
GP_10852,30.25,87.25,5
GP_10853,30.25,87.5,5
GP_10854,30.25,88.0,5
GP_10855,30.25,88.25,5
GP_10856,30.25,88.5,5
GP_10857,30.25,88.75,5
GP_10858,30.25,89.0,5
GP_10859,30.25,89.25,7
GP_1086,53.0,133.0,2
GP_10860,30.25,89.5,7
GP_10861,30.25,89.75,7
GP_10862,30.25,90.0,7
GP_10863,30.25,90.25,7
GP_10864,30.25,90.5,7
GP_10865,30.25,90.75,7
GP_10866,30.25,91.0,7
GP_10867,30.25,91.25,7
GP_10868,30.25,91.75,7
GP_10869,30.25,92.0,7
GP_1087,53.0,128.75,2
GP_10870,30.25,92.25,7
GP_10871,30.25,92.5,7
GP_10872,30.25,92.75,7
GP_10873,30.25,93.0,7
GP_10874,30.25,93.25,7
GP_10875,30.25,93.5,7
GP_10876,30.25,93.75,7
GP_10877,30.25,94.0,7
GP_10878,30.25,94.25,7
GP_10879,30.25,94.5,7
GP_1088,52.75,131.75,2
GP_10880,30.25,94.75,7
GP_10881,30.25,95.0,7
GP_10882,30.25,95.25,7
GP_10883,30.25,95.5,7
GP_10884,30.25,95.75,7
GP_10885,30.25,96.0,7
GP_10886,30.25,96.25,7
GP_10887,30.25,96.75,7
GP_10888,30.25,97.0,7
GP_10889,30.25,97.25,7
GP_1089,52.25,135.75,2
GP_10890,30.25,97.5,7
GP_10891,30.25,97.75,7
GP_10892,30.25,98.25,7
GP_10893,30.25,98.5,7
GP_10894,30.25,98.75,7
GP_10895,30.25,99.0,7
GP_10896,30.25,99.25,7
GP_10897,30.25,99.5,7
GP_10898,30.25,99.75,7
GP_10899,30.25,100.0,7
GP_109,44.5,-112.0,10
GP_1090,52.5,140.5,2
GP_10900,30.25,100.25,7
GP_10901,30.25,100.5,7
GP_10902,30.25,100.75,7
GP_10903,30.25,101.0,7
GP_10904,30.25,101.25,7
GP_10905,30.25,101.5,7
GP_10906,30.25,101.75,7
GP_10907,30.25,102.0,7
GP_10908,30.25,102.25,7
GP_10909,30.25,102.5,7
GP_1091,51.75,128.75,2
GP_10910,30.25,102.75,7
GP_10911,30.25,103.25,7
GP_10912,30.25,105.5,7
GP_10913,30.25,108.5,7
GP_10914,30.25,108.75,7
GP_10915,30.25,109.0,7
GP_10916,30.25,109.25,7
GP_10917,30.25,109.5,7
GP_10918,30.25,109.75,7
GP_10919,30.25,110.0,7
GP_1092,51.5,128.0,2
GP_10920,30.25,110.25,7
GP_10921,30.25,110.75,7
GP_10922,30.25,111.0,7
GP_10923,30.25,111.25,7
GP_10924,30.25,111.5,7
GP_10925,30.25,111.75,7
GP_10926,30.25,112.0,7
GP_10927,30.25,112.25,7
GP_10928,30.25,112.5,7
GP_10929,30.25,112.75,7
GP_1093,51.75,133.25,2
GP_10930,30.25,113.0,7
GP_10931,30.25,113.25,7
GP_10932,30.25,113.5,7
GP_10933,30.25,113.75,7
GP_10934,30.0,88.25,5
GP_10935,30.0,88.5,5
GP_10936,30.0,88.75,5
GP_10937,30.0,89.0,5
GP_10938,30.0,89.25,7
GP_10939,30.0,89.5,7
GP_1094,52.25,134.0,2
GP_10940,30.0,89.75,7
GP_10941,30.0,90.0,7
GP_10942,30.0,90.25,7
GP_10943,30.0,90.5,7
GP_10944,30.0,90.75,7
GP_10945,30.0,91.0,7
GP_10946,30.0,91.25,7
GP_10947,30.0,91.75,7
GP_10948,30.0,92.0,7
GP_10949,30.0,92.25,7
GP_1095,51.25,136.75,2
GP_10950,30.0,92.5,7
GP_10951,30.0,92.75,7
GP_10952,30.0,93.0,7
GP_10953,30.0,93.25,7
GP_10954,30.0,93.5,7
GP_10955,30.0,93.75,7
GP_10956,30.0,94.0,7
GP_10957,30.0,94.25,7
GP_10958,30.0,94.5,7
GP_10959,30.0,94.75,7
GP_1096,50.75,129.25,2
GP_10960,30.0,95.0,7
GP_10961,30.0,95.25,7
GP_10962,30.0,95.5,7
GP_10963,30.0,95.75,7
GP_10964,30.0,96.0,7
GP_10965,30.0,96.25,7
GP_10966,30.0,96.5,7
GP_10967,30.0,96.75,7
GP_10968,30.0,97.0,7
GP_10969,30.0,97.25,7
GP_1097,50.0,129.5,2
GP_10970,30.0,97.5,7
GP_10971,30.0,97.75,7
GP_10972,30.0,98.25,7
GP_10973,30.0,98.5,7
GP_10974,30.0,98.75,7
GP_10975,30.0,99.0,7
GP_10976,30.0,99.25,7
GP_10977,30.0,99.5,7
GP_10978,30.0,99.75,7
GP_10979,30.0,100.0,7
GP_1098,49.75,130.0,2
GP_10980,30.0,100.25,7
GP_10981,30.0,100.5,7
GP_10982,30.0,100.75,7
GP_10983,30.0,101.0,7
GP_10984,30.0,101.25,7
GP_10985,30.0,101.5,7
GP_10986,30.0,101.75,7
GP_10987,30.0,102.0,7
GP_10988,30.0,102.25,7
GP_10989,30.0,102.5,7
GP_1099,49.5,128.75,2
GP_10990,30.0,102.75,7
GP_10991,30.0,103.0,7
GP_10992,30.0,103.25,7
GP_10993,30.0,105.5,7
GP_10994,30.0,108.5,7
GP_10995,30.0,108.75,7
GP_10996,30.0,109.0,7
GP_10997,30.0,109.25,7
GP_10998,30.0,109.5,7
GP_10999,30.0,109.75,7
GP_11,44.25,-115.25,10
GP_110,46.5,-115.25,10
GP_1100,49.5,130.0,2
GP_11000,30.0,110.0,7
GP_11001,30.0,110.25,7
GP_11002,30.0,110.75,7
GP_11003,30.0,111.0,7
GP_11004,30.0,111.25,7
GP_11005,30.0,111.5,7
GP_11006,30.0,111.75,7
GP_11007,30.0,112.0,7
GP_11008,30.0,112.25,7
GP_11009,30.0,112.5,7
GP_1101,48.5,136.5,2
GP_11010,30.0,112.75,7
GP_11011,30.0,113.0,7
GP_11012,30.0,113.25,7
GP_11013,30.0,113.75,7
GP_11014,30.0,114.0,7
GP_11015,30.0,114.25,7
GP_11016,30.0,114.5,7
GP_11017,29.75,90.5,7
GP_11018,29.75,90.75,7
GP_11019,29.75,91.0,7
GP_1102,48.75,136.0,2
GP_11020,29.75,91.25,7
GP_11021,29.75,91.75,7
GP_11022,29.75,92.0,7
GP_11023,29.75,92.25,7
GP_11024,29.75,92.5,7
GP_11025,29.75,92.75,7
GP_11026,29.75,93.0,7
GP_11027,29.75,93.25,7
GP_11028,29.75,93.5,7
GP_11029,29.75,93.75,7
GP_1103,47.25,134.25,2
GP_11030,29.75,94.0,7
GP_11031,29.75,94.25,7
GP_11032,29.75,94.5,7
GP_11033,29.75,94.75,7
GP_11034,29.75,95.0,7
GP_11035,29.75,95.25,7
GP_11036,29.75,95.5,7
GP_11037,29.75,95.75,7
GP_11038,29.75,96.0,7
GP_11039,29.75,96.25,7
GP_1104,47.75,136.25,2
GP_11040,29.75,96.5,7
GP_11041,29.75,96.75,7
GP_11042,29.75,97.0,7
GP_11043,29.75,97.25,7
GP_11044,29.75,97.5,7
GP_11045,29.75,97.75,7
GP_11046,29.75,98.25,7
GP_11047,29.75,98.5,7
GP_11048,29.75,98.75,7
GP_11049,29.75,99.0,7
GP_1105,47.5,138.5,2
GP_11050,29.75,99.25,7
GP_11051,29.75,99.5,7
GP_11052,29.75,99.75,7
GP_11053,29.75,100.0,7
GP_11054,29.75,100.25,7
GP_11055,29.75,100.5,7
GP_11056,29.75,100.75,7
GP_11057,29.75,101.0,7
GP_11058,29.75,101.25,7
GP_11059,29.75,101.5,7
GP_1106,46.5,135.25,2
GP_11060,29.75,101.75,7
GP_11061,29.75,102.0,7
GP_11062,29.75,102.25,7
GP_11063,29.75,102.5,7
GP_11064,29.75,102.75,7
GP_11065,29.75,103.0,7
GP_11066,29.75,103.25,7
GP_11067,29.75,105.75,7
GP_11068,29.75,107.75,7
GP_11069,29.75,108.0,7
GP_1107,45.75,133.75,2
GP_11070,29.75,108.25,7
GP_11071,29.75,108.5,7
GP_11072,29.75,108.75,7
GP_11073,29.75,109.0,7
GP_11074,29.75,109.25,7
GP_11075,29.75,109.5,7
GP_11076,29.75,109.75,7
GP_11077,29.75,110.0,7
GP_11078,29.75,110.25,7
GP_11079,29.75,110.75,7
GP_1108,45.5,134.25,2
GP_11080,29.75,111.0,7
GP_11081,29.75,111.25,7
GP_11082,29.75,111.5,7
GP_11083,29.75,111.75,7
GP_11084,29.75,112.0,7
GP_11085,29.75,112.25,7
GP_11086,29.75,112.5,7
GP_11087,29.75,112.75,7
GP_11088,29.75,113.0,7
GP_11089,29.75,113.5,7
GP_1109,44.75,133.0,2
GP_11090,29.75,113.75,7
GP_11091,29.75,114.0,7
GP_11092,29.75,114.25,7
GP_11093,29.75,114.5,7
GP_11094,29.75,114.75,7
GP_11095,29.5,90.5,7
GP_11096,29.5,90.75,7
GP_11097,29.5,91.0,7
GP_11098,29.5,91.25,7
GP_11099,29.5,91.75,7
GP_111,40.25,-107.0,12
GP_1110,44.5,133.5,2
GP_11100,29.5,92.0,7
GP_11101,29.5,92.25,7
GP_11102,29.5,92.5,7
GP_11103,29.5,92.75,7
GP_11104,29.5,93.0,7
GP_11105,29.5,93.25,7
GP_11106,29.5,93.5,7
GP_11107,29.5,93.75,7
GP_11108,29.5,94.0,7
GP_11109,29.5,94.25,7
GP_1111,44.25,133.75,2
GP_11110,29.5,94.5,7
GP_11111,29.5,94.75,7
GP_11112,29.5,95.0,7
GP_11113,29.5,95.25,7
GP_11114,29.5,95.5,7
GP_11115,29.5,95.75,7
GP_11116,29.5,96.0,7
GP_11117,29.5,96.25,7
GP_11118,29.5,96.5,7
GP_11119,29.5,96.75,7
GP_1112,44.0,133.0,2
GP_11120,29.5,97.0,7
GP_11121,29.5,97.25,7
GP_11122,29.5,97.5,7
GP_11123,29.5,97.75,7
GP_11124,29.5,98.25,7
GP_11125,29.5,98.5,7
GP_11126,29.5,98.75,7
GP_11127,29.5,99.0,7
GP_11128,29.5,99.25,7
GP_11129,29.5,99.5,7
GP_1113,52.0,143.0,2
GP_11130,29.5,99.75,7
GP_11131,29.5,100.0,7
GP_11132,29.5,100.25,7
GP_11133,29.5,100.5,7
GP_11134,29.5,100.75,7
GP_11135,29.5,101.0,7
GP_11136,29.5,101.25,7
GP_11137,29.5,101.5,7
GP_11138,29.5,101.75,7
GP_11139,29.5,102.0,7
GP_1114,51.0,142.5,2
GP_11140,29.5,102.25,7
GP_11141,29.5,102.5,7
GP_11142,29.5,102.75,7
GP_11143,29.5,103.0,7
GP_11144,29.5,103.25,7
GP_11145,29.5,103.5,7
GP_11146,29.5,107.75,7
GP_11147,29.5,108.0,7
GP_11148,29.5,108.25,7
GP_11149,29.5,109.0,7
GP_1115,50.75,142.75,2
GP_11150,29.5,109.25,7
GP_11151,29.5,109.5,7
GP_11152,29.5,109.75,7
GP_11153,29.5,110.0,7
GP_11154,29.5,110.25,7
GP_11155,29.5,110.75,7
GP_11156,29.5,111.0,7
GP_11157,29.5,111.25,7
GP_11158,29.5,111.5,7
GP_11159,29.5,111.75,7
GP_1116,50.25,142.5,2
GP_11160,29.5,112.0,7
GP_11161,29.5,112.25,7
GP_11162,29.5,112.5,7
GP_11163,29.5,112.75,7
GP_11164,29.5,113.0,7
GP_11165,29.5,113.75,7
GP_11166,29.5,114.0,7
GP_11167,29.5,114.25,7
GP_11168,29.5,114.5,7
GP_11169,29.25,90.75,7
GP_1117,47.25,142.75,2
GP_11170,29.25,91.0,7
GP_11171,29.25,91.25,7
GP_11172,29.25,91.75,7
GP_11173,29.25,92.0,7
GP_11174,29.25,92.25,7
GP_11175,29.25,92.5,7
GP_11176,29.25,92.75,7
GP_11177,29.25,93.0,7
GP_11178,29.25,93.25,7
GP_11179,29.25,93.5,7
GP_1118,47.0,142.75,2
GP_11180,29.25,93.75,7
GP_11181,29.25,94.0,7
GP_11182,29.25,94.25,7
GP_11183,29.25,94.5,7
GP_11184,29.25,94.75,7
GP_11185,29.25,95.0,7
GP_11186,29.25,95.25,7
GP_11187,29.25,95.5,7
GP_11188,29.25,95.75,7
GP_11189,29.25,96.0,7
GP_1119,46.75,142.75,2
GP_11190,29.25,96.25,7
GP_11191,29.25,96.5,7
GP_11192,29.25,96.75,7
GP_11193,29.25,97.0,7
GP_11194,29.25,97.25,7
GP_11195,29.25,97.5,7
GP_11196,29.25,97.75,7
GP_11197,29.25,98.25,7
GP_11198,29.25,98.5,7
GP_11199,29.25,98.75,7
GP_112,46.75,-109.5,11
GP_1120,57.0,156.75,2
GP_11200,29.25,99.0,7
GP_11201,29.25,99.25,7
GP_11202,29.25,99.5,7
GP_11203,29.25,99.75,7
GP_11204,29.25,100.0,7
GP_11205,29.25,100.25,7
GP_11206,29.25,100.5,7
GP_11207,29.25,100.75,7
GP_11208,29.25,101.0,7
GP_11209,29.25,101.25,7
GP_1121,56.25,163.0,2
GP_11210,29.25,101.5,7
GP_11211,29.25,101.75,7
GP_11212,29.25,102.0,7
GP_11213,29.25,102.25,7
GP_11214,29.25,102.5,7
GP_11215,29.25,102.75,7
GP_11216,29.25,103.0,7
GP_11217,29.25,103.25,7
GP_11218,29.25,103.5,7
GP_11219,29.25,107.5,7
GP_1122,54.25,156.0,2
GP_11220,29.25,107.75,7
GP_11221,29.25,108.0,7
GP_11222,29.25,108.25,7
GP_11223,29.25,108.75,7
GP_11224,29.25,109.0,7
GP_11225,29.25,109.25,7
GP_11226,29.25,109.5,7
GP_11227,29.25,109.75,7
GP_11228,29.25,110.0,7
GP_11229,29.25,110.25,7
GP_1123,53.0,157.75,2
GP_11230,29.25,110.75,7
GP_11231,29.25,111.0,7
GP_11232,29.25,111.25,7
GP_11233,29.25,111.5,7
GP_11234,29.25,111.75,7
GP_11235,29.25,112.0,7
GP_11236,29.25,112.25,7
GP_11237,29.25,112.5,7
GP_11238,29.25,112.75,7
GP_11239,29.25,113.25,7
GP_1124,52.25,36.25,0
GP_11240,29.25,113.5,7
GP_11241,29.25,113.75,7
GP_11242,29.25,114.0,7
GP_11243,29.0,92.25,7
GP_11244,29.0,92.5,7
GP_11245,29.0,92.75,7
GP_11246,29.0,93.0,7
GP_11247,29.0,93.25,7
GP_11248,29.0,93.5,7
GP_11249,29.0,93.75,7
GP_1125,52.5,37.5,0
GP_11250,29.0,94.0,7
GP_11251,29.0,94.25,7
GP_11252,29.0,94.5,7
GP_11253,29.0,94.75,7
GP_11254,29.0,95.0,7
GP_11255,29.0,95.25,7
GP_11256,29.0,95.5,7
GP_11257,29.0,95.75,7
GP_11258,29.0,96.0,7
GP_11259,29.0,96.25,7
GP_1126,52.25,43.75,0
GP_11260,29.0,96.5,7
GP_11261,29.0,96.75,7
GP_11262,29.0,97.0,7
GP_11263,29.0,97.25,7
GP_11264,29.0,97.5,7
GP_11265,29.0,97.75,7
GP_11266,29.0,98.25,7
GP_11267,29.0,98.5,7
GP_11268,29.0,98.75,7
GP_11269,29.0,99.0,7
GP_1127,52.25,45.5,0
GP_11270,29.0,99.25,7
GP_11271,29.0,99.5,7
GP_11272,29.0,99.75,7
GP_11273,29.0,100.0,7
GP_11274,29.0,100.25,7
GP_11275,29.0,100.5,7
GP_11276,29.0,100.75,7
GP_11277,29.0,101.0,7
GP_11278,29.0,101.25,7
GP_11279,29.0,101.5,7
GP_1128,51.75,45.0,0
GP_11280,29.0,101.75,7
GP_11281,29.0,102.0,7
GP_11282,29.0,102.25,7
GP_11283,29.0,102.5,7
GP_11284,29.0,102.75,7
GP_11285,29.0,103.0,7
GP_11286,29.0,103.25,7
GP_11287,29.0,103.5,7
GP_11288,29.0,107.75,7
GP_11289,29.0,108.0,7
GP_1129,52.25,46.25,0
GP_11290,29.0,108.25,7
GP_11291,29.0,108.5,7
GP_11292,29.0,108.75,7
GP_11293,29.0,109.0,7
GP_11294,29.0,109.25,7
GP_11295,29.0,109.5,7
GP_11296,29.0,109.75,7
GP_11297,29.0,110.0,7
GP_11298,29.0,110.25,7
GP_11299,29.0,110.75,7
GP_113,39.25,-120.25,10
GP_1130,52.0,48.75,0
GP_11300,29.0,111.0,7
GP_11301,29.0,111.25,7
GP_11302,29.0,111.5,7
GP_11303,29.0,111.75,7
GP_11304,29.0,112.0,7
GP_11305,29.0,112.25,7
GP_11306,29.0,112.5,7
GP_11307,29.0,112.75,7
GP_11308,29.0,113.25,7
GP_11309,29.0,113.5,7
GP_1131,51.25,42.0,0
GP_11310,29.0,113.75,7
GP_11311,29.0,114.0,7
GP_11312,29.0,114.25,7
GP_11313,29.0,114.5,7
GP_11314,29.0,114.75,7
GP_11315,29.0,115.0,7
GP_11316,28.75,93.75,7
GP_11317,28.75,94.25,7
GP_11318,28.75,94.5,7
GP_11319,28.75,94.75,7
GP_1132,51.5,43.25,0
GP_11320,28.75,95.0,7
GP_11321,28.75,95.25,7
GP_11322,28.75,95.5,7
GP_11323,28.75,95.75,7
GP_11324,28.75,96.0,7
GP_11325,28.75,96.25,7
GP_11326,28.75,96.5,7
GP_11327,28.75,96.75,7
GP_11328,28.75,97.0,7
GP_11329,28.75,97.25,7
GP_1133,51.75,45.5,0
GP_11330,28.75,97.5,7
GP_11331,28.75,98.25,7
GP_11332,28.75,98.5,7
GP_11333,28.75,98.75,7
GP_11334,28.75,99.0,7
GP_11335,28.75,99.25,7
GP_11336,28.75,99.5,7
GP_11337,28.75,99.75,7
GP_11338,28.75,100.0,7
GP_11339,28.75,100.25,7
GP_1134,51.25,48.25,0
GP_11340,28.75,100.5,7
GP_11341,28.75,100.75,7
GP_11342,28.75,101.0,7
GP_11343,28.75,101.25,7
GP_11344,28.75,101.5,7
GP_11345,28.75,101.75,7
GP_11346,28.75,102.0,7
GP_11347,28.75,102.25,7
GP_11348,28.75,102.5,7
GP_11349,28.75,102.75,7
GP_1135,51.25,50.0,0
GP_11350,28.75,103.0,7
GP_11351,28.75,103.25,7
GP_11352,28.75,103.5,7
GP_11353,28.75,104.0,7
GP_11354,28.75,104.5,7
GP_11355,28.75,106.25,7
GP_11356,28.75,107.0,7
GP_11357,28.75,107.5,7
GP_11358,28.75,107.75,7
GP_11359,28.75,108.25,7
GP_1136,50.75,35.75,0
GP_11360,28.75,108.5,7
GP_11361,28.75,108.75,7
GP_11362,28.75,109.0,7
GP_11363,28.75,109.25,7
GP_11364,28.75,109.5,7
GP_11365,28.75,109.75,7
GP_11366,28.75,110.0,7
GP_11367,28.75,110.25,7
GP_11368,28.75,110.75,7
GP_11369,28.75,111.0,7
GP_1137,51.5,40.5,0
GP_11370,28.75,111.25,7
GP_11371,28.75,111.5,7
GP_11372,28.75,111.75,7
GP_11373,28.75,112.0,7
GP_11374,28.75,112.25,7
GP_11375,28.75,112.5,7
GP_11376,28.75,113.0,7
GP_11377,28.75,113.25,7
GP_11378,28.75,113.5,7
GP_11379,28.75,113.75,7
GP_1138,50.25,38.0,0
GP_11380,28.75,114.0,7
GP_11381,28.75,114.25,7
GP_11382,28.75,114.5,7
GP_11383,28.75,114.75,7
GP_11384,28.75,115.0,7
GP_11385,28.5,94.25,7
GP_11386,28.5,94.5,7
GP_11387,28.5,95.0,7
GP_11388,28.5,95.25,7
GP_11389,28.5,95.5,7
GP_1139,52.5,50.5,0
GP_11390,28.5,95.75,7
GP_11391,28.5,96.0,7
GP_11392,28.5,96.25,7
GP_11393,28.5,96.5,7
GP_11394,28.5,96.75,7
GP_11395,28.5,97.0,7
GP_11396,28.5,97.25,7
GP_11397,28.5,97.5,7
GP_11398,28.5,97.75,7
GP_11399,28.5,98.25,7
GP_114,64.75,-156.75,9
GP_1140,52.5,53.25,0
GP_11400,28.5,98.5,7
GP_11401,28.5,98.75,7
GP_11402,28.5,99.0,7
GP_11403,28.5,99.25,7
GP_11404,28.5,99.5,7
GP_11405,28.5,99.75,7
GP_11406,28.5,100.0,7
GP_11407,28.5,100.25,7
GP_11408,28.5,100.5,7
GP_11409,28.5,100.75,7
GP_1141,52.0,53.75,0
GP_11410,28.5,101.0,7
GP_11411,28.5,101.25,7
GP_11412,28.5,101.5,7
GP_11413,28.5,101.75,7
GP_11414,28.5,102.0,7
GP_11415,28.5,102.25,7
GP_11416,28.5,102.5,7
GP_11417,28.5,102.75,7
GP_11418,28.5,103.0,7
GP_11419,28.5,103.25,7
GP_1142,51.75,58.25,0
GP_11420,28.5,103.5,7
GP_11421,28.5,103.75,7
GP_11422,28.5,104.0,7
GP_11423,28.5,104.5,7
GP_11424,28.5,106.25,7
GP_11425,28.5,108.0,7
GP_11426,28.5,108.25,7
GP_11427,28.5,108.5,7
GP_11428,28.5,108.75,7
GP_11429,28.5,109.0,7
GP_1143,51.75,55.0,0
GP_11430,28.5,109.25,7
GP_11431,28.5,109.5,7
GP_11432,28.5,109.75,7
GP_11433,28.5,110.0,7
GP_11434,28.5,110.25,7
GP_11435,28.5,110.75,7
GP_11436,28.5,111.0,7
GP_11437,28.5,111.25,7
GP_11438,28.5,111.5,7
GP_11439,28.5,111.75,7
GP_1144,51.5,56.5,0
GP_11440,28.5,112.0,7
GP_11441,28.5,112.25,7
GP_11442,28.5,112.5,7
GP_11443,28.5,112.75,7
GP_11444,28.5,113.0,7
GP_11445,28.5,113.25,7
GP_11446,28.5,113.5,7
GP_11447,28.5,113.75,7
GP_11448,28.5,114.25,7
GP_11449,28.25,93.5,7
GP_1145,51.0,55.75,0
GP_11450,28.25,93.75,7
GP_11451,28.25,94.25,7
GP_11452,28.25,96.5,7
GP_11453,28.25,96.75,7
GP_11454,28.25,97.0,7
GP_11455,28.25,97.25,7
GP_11456,28.25,98.25,7
GP_11457,28.25,98.5,7
GP_11458,28.25,98.75,7
GP_11459,28.25,99.0,7
GP_1146,51.0,58.5,0
GP_11460,28.25,99.25,7
GP_11461,28.25,99.5,7
GP_11462,28.25,99.75,7
GP_11463,28.25,100.0,7
GP_11464,28.25,100.25,7
GP_11465,28.25,100.5,7
GP_11466,28.25,100.75,7
GP_11467,28.25,101.0,7
GP_11468,28.25,101.25,7
GP_11469,28.25,101.5,7
GP_1147,52.5,80.25,1
GP_11470,28.25,102.0,7
GP_11471,28.25,102.25,7
GP_11472,28.25,102.75,7
GP_11473,28.25,103.0,7
GP_11474,28.25,103.25,7
GP_11475,28.25,103.5,7
GP_11476,28.25,103.75,7
GP_11477,28.25,104.0,7
GP_11478,28.25,104.5,7
GP_11479,28.25,104.75,7
GP_1148,52.25,79.25,1
GP_11480,28.25,105.0,7
GP_11481,28.25,105.25,7
GP_11482,28.25,105.5,7
GP_11483,28.25,105.75,7
GP_11484,28.25,106.0,7
GP_11485,28.25,108.0,7
GP_11486,28.25,108.25,7
GP_11487,28.25,108.5,7
GP_11488,28.25,108.75,7
GP_11489,28.25,109.0,7
GP_1149,52.0,80.25,1
GP_11490,28.25,109.25,7
GP_11491,28.25,109.5,7
GP_11492,28.25,109.75,7
GP_11493,28.25,110.0,7
GP_11494,28.25,110.25,7
GP_11495,28.25,110.75,7
GP_11496,28.25,111.0,7
GP_11497,28.25,111.25,7
GP_11498,28.25,111.5,7
GP_11499,28.25,111.75,7
GP_115,37.25,-105.25,12
GP_1150,51.5,81.25,1
GP_11500,28.25,112.0,7
GP_11501,28.25,112.25,7
GP_11502,28.25,113.0,7
GP_11503,28.25,113.25,7
GP_11504,28.25,113.5,7
GP_11505,28.0,103.5,7
GP_11506,28.0,103.75,7
GP_11507,28.0,104.0,7
GP_11508,28.0,104.5,7
GP_11509,28.0,104.75,7
GP_1151,51.25,82.25,1
GP_11510,28.0,105.0,7
GP_11511,28.0,105.25,7
GP_11512,28.0,105.5,7
GP_11513,28.0,105.75,7
GP_11514,28.0,106.0,7
GP_11515,28.0,106.25,7
GP_11516,28.0,106.5,7
GP_11517,28.0,106.75,7
GP_11518,28.0,107.0,7
GP_11519,28.0,107.25,7
GP_1152,51.75,87.5,2
GP_11520,28.0,107.5,7
GP_11521,28.0,107.75,7
GP_11522,28.0,108.0,7
GP_11523,28.0,108.25,7
GP_11524,28.0,108.5,7
GP_11525,28.0,108.75,7
GP_11526,28.0,109.0,7
GP_11527,28.0,109.25,7
GP_11528,28.0,109.5,7
GP_11529,28.0,109.75,7
GP_1153,50.25,85.5,1
GP_11530,28.0,110.0,7
GP_11531,28.0,110.25,7
GP_11532,28.0,110.75,7
GP_11533,28.0,111.0,7
GP_11534,28.0,111.25,7
GP_11535,28.0,111.5,7
GP_11536,28.0,111.75,7
GP_11537,28.0,112.0,7
GP_11538,28.0,112.25,7
GP_11539,28.0,115.25,7
GP_1154,50.75,86.25,1
GP_11540,28.0,115.5,7
GP_11541,28.0,115.75,7
GP_11542,28.0,116.0,7
GP_11543,28.0,116.25,7
GP_11544,28.0,116.5,7
GP_11545,28.0,117.0,7
GP_11546,28.0,117.25,7
GP_11547,28.0,117.5,7
GP_11548,28.0,117.75,7
GP_11549,28.0,118.0,7
GP_1155,50.25,95.0,2
GP_11550,28.0,118.25,7
GP_11551,28.0,118.5,7
GP_11552,28.0,118.75,7
GP_11553,28.0,119.0,7
GP_11554,28.0,119.25,7
GP_11555,27.75,113.5,7
GP_11556,27.75,113.75,7
GP_11557,27.75,114.0,7
GP_11558,27.75,115.0,7
GP_11559,27.75,115.25,7
GP_1156,43.75,42.75,0
GP_11560,27.75,115.5,7
GP_11561,27.75,115.75,7
GP_11562,27.75,116.0,7
GP_11563,27.75,116.25,7
GP_11564,27.75,116.5,7
GP_11565,27.75,117.0,7
